,race,trackId,track,year,driver,team,grid,position,points,laps,total_race_time,fastestLap,pit_stop_mean_driver,pit_stop_mean_race,total_stops,pit_stop_total_time
235,866,7,Canadian GP,2012,perez,sauber,15,3,15,70,5554846,67,21407.0,21825.18918918919,1,21407.0
236,866,7,Canadian GP,2012,vettel,red_bull,1,4,12,70,5556881,70,22033.5,21825.18918918919,2,44067.0
237,866,7,Canadian GP,2012,alonso,ferrari,3,5,10,70,5562997,42,21133.0,21825.18918918919,1,21133.0
238,866,7,Canadian GP,2012,rosberg,mercedes,5,6,8,70,5563428,67,21200.5,21825.18918918919,2,42401.0
239,866,7,Canadian GP,2012,webber,red_bull,4,7,6,70,5564671,62,21226.5,21825.18918918919,2,42453.0
240,866,7,Canadian GP,2012,raikkonen,lotus_f1,12,8,4,70,5565153,70,21534.0,21825.18918918919,1,21534.0
241,866,7,Canadian GP,2012,kobayashi,sauber,11,9,2,70,5574018,61,21453.0,21825.18918918919,1,21453.0
242,866,7,Canadian GP,2012,massa,ferrari,6,10,1,70,5574858,69,21121.5,21825.18918918919,2,42243.0
243,866,7,Canadian GP,2012,resta,force_india,8,11,0,70,5587279,63,21611.5,21825.18918918919,2,43223.0
244,866,7,Canadian GP,2012,hulkenberg,force_india,13,12,0,70,5595822,62,24121.5,21825.18918918919,2,48243.0
245,866,7,Canadian GP,2012,maldonado,williams,22,13,0,70,5596638,67,22704.0,21825.18918918919,1,22704.0
246,866,7,Canadian GP,2012,ricciardo,toro_rosso,14,14,0,70,5614061,70,21623.5,21825.18918918919,2,43247.0
247,867,12,European GP,2012,alonso,ferrari,11,1,25,57,6256649,40,20253.5,21849.020833333332,2,40507.0
248,867,12,European GP,2012,raikkonen,lotus_f1,5,2,18,57,6263070,43,21491.0,21849.020833333332,2,42982.0
249,867,12,European GP,2012,michael_schumacher,mercedes,12,3,15,57,6269288,43,20259.0,21849.020833333332,2,40518.0
250,867,12,European GP,2012,webber,red_bull,19,4,12,57,6270277,40,20234.0,21849.020833333332,2,40468.0
251,867,12,European GP,2012,hulkenberg,force_india,8,5,10,57,6276642,40,20765.0,21849.020833333332,2,41530.0
252,867,12,European GP,2012,rosberg,mercedes,6,6,8,57,6277825,54,20370.0,21849.020833333332,2,40740.0
253,867,12,European GP,2012,resta,force_india,10,7,6,57,6279515,45,20295.0,21849.020833333332,1,20295.0
254,867,12,European GP,2012,button,mclaren,9,8,4,57,6281302,48,19943.0,21849.020833333332,2,39886.0
255,867,12,European GP,2012,perez,sauber,15,9,2,57,6284426,43,20968.0,21849.020833333332,2,41936.0
256,867,12,European GP,2012,bruno_senna,williams,14,10,1,57,6292610,44,21549.5,21849.020833333332,2,43099.0
257,867,12,European GP,2012,ricciardo,toro_rosso,17,11,0,57,6293690,44,21903.0,21849.020833333332,2,43806.0
258,867,12,European GP,2012,maldonado,williams,3,12,0,57,6311279,43,21433.5,21849.020833333332,2,42867.0
259,867,12,European GP,2012,petrov,caterham,20,13,0,57,6332520,54,23539.25,21849.020833333332,4,94157.0
260,867,12,European GP,2012,kovalainen,caterham,16,14,0,57,6351303,40,22742.5,21849.020833333332,2,45485.0
261,867,12,European GP,2012,pic,marussia,23,15,0,57,6353200,43,27237.0,21849.020833333332,2,54474.0
262,868,9,British GP,2012,webber,red_bull,2,1,25,52,5111288,49,25516.5,26600.690476190477,2,51033.0
263,868,9,British GP,2012,alonso,ferrari,1,2,18,52,5114348,49,25185.0,26600.690476190477,2,50370.0
264,868,9,British GP,2012,vettel,red_bull,4,3,15,52,5116124,52,25574.0,26600.690476190477,2,51148.0
265,868,9,British GP,2012,massa,ferrari,5,4,12,52,5120807,50,25217.5,26600.690476190477,2,50435.0
266,868,9,British GP,2012,raikkonen,lotus_f1,6,5,10,52,5121602,50,25726.0,26600.690476190477,2,51452.0
267,868,9,British GP,2012,grosjean,lotus_f1,9,6,8,52,5128389,50,29794.5,26600.690476190477,2,59589.0
268,868,9,British GP,2012,michael_schumacher,mercedes,3,7,6,52,5140441,52,25745.0,26600.690476190477,2,51490.0
269,868,9,British GP,2012,hamilton,mclaren,8,8,4,52,5147751,44,24750.5,26600.690476190477,2,49501.0
270,868,9,British GP,2012,bruno_senna,williams,13,9,2,52,5154635,48,26278.0,26600.690476190477,2,52556.0
271,868,9,British GP,2012,button,mclaren,16,10,1,52,5155732,52,24950.0,26600.690476190477,2,49900.0
272,868,9,British GP,2012,kobayashi,sauber,17,11,0,52,5156658,48,26845.0,26600.690476190477,1,26845.0
273,868,9,British GP,2012,hulkenberg,force_india,14,12,0,52,5159144,37,25752.0,26600.690476190477,2,51504.0
274,868,9,British GP,2012,ricciardo,toro_rosso,12,13,0,52,5162529,49,25619.5,26600.690476190477,2,51239.0
275,868,9,British GP,2012,vergne,toro_rosso,23,14,0,52,5164601,49,26344.5,26600.690476190477,2,52689.0
276,868,9,British GP,2012,rosberg,mercedes,11,15,0,52,5168682,49,29359.0,26600.690476190477,2,58718.0
277,869,10,German GP,2012,alonso,ferrari,1,1,25,67,5465862,66,17756.0,19232.322033898305,2,35512.0
278,869,10,German GP,2012,button,mclaren,6,2,18,67,5472811,67,17349.0,19232.322033898305,2,34698.0
279,869,10,German GP,2012,raikkonen,lotus_f1,10,3,15,67,5482271,62,17868.5,19232.322033898305,2,35737.0
280,869,10,German GP,2012,kobayashi,sauber,12,4,12,67,5487787,56,19040.5,19232.322033898305,2,38081.0
281,869,10,German GP,2012,vettel,red_bull,2,5,10,67,5489594,61,17685.5,19232.322033898305,2,35371.0
282,869,10,German GP,2012,perez,sauber,17,6,8,67,5493758,62,18171.0,19232.322033898305,2,36342.0
283,869,10,German GP,2012,michael_schumacher,mercedes,3,7,6,67,5494832,57,18196.0,19232.322033898305,3,54588.0
284,869,10,German GP,2012,webber,red_bull,8,8,4,67,5512803,59,17771.5,19232.322033898305,2,35543.0
285,869,10,German GP,2012,hulkenberg,force_india,4,9,2,67,5514024,56,18364.333333333332,19232.322033898305,3,55093.0
286,869,10,German GP,2012,rosberg,mercedes,21,10,1,67,5514751,59,18343.333333333332,19232.322033898305,3,55030.0
287,869,10,German GP,2012,resta,force_india,9,11,0,67,5525089,67,17933.5,19232.322033898305,2,35867.0
288,869,10,German GP,2012,massa,ferrari,13,12,0,67,5537290,67,20622.0,19232.322033898305,3,61866.0
289,869,10,German GP,2012,ricciardo,toro_rosso,11,13,0,67,5542691,44,18182.0,19232.322033898305,2,36364.0
290,869,10,German GP,2012,vergne,toro_rosso,15,14,0,67,5542827,59,19091.666666666668,19232.322033898305,3,57275.0
291,870,11,Hungarian GP,2012,hamilton,mclaren,1,1,25,69,6065503,65,19747.5,20085.827586206895,2,39495.0
292,870,11,Hungarian GP,2012,raikkonen,lotus_f1,5,2,18,69,6066535,41,19929.5,20085.827586206895,2,39859.0
293,870,11,Hungarian GP,2012,grosjean,lotus_f1,2,3,15,69,6076021,59,21191.0,20085.827586206895,2,42382.0
294,870,11,Hungarian GP,2012,vettel,red_bull,3,4,12,69,6077117,68,19225.0,20085.827586206895,3,57675.0
295,870,11,Hungarian GP,2012,alonso,ferrari,6,5,10,69,6092156,65,19517.0,20085.827586206895,2,39034.0
296,870,11,Hungarian GP,2012,button,mclaren,4,6,8,69,6095746,58,19615.333333333332,20085.827586206895,3,58846.0
297,870,11,Hungarian GP,2012,bruno_senna,williams,9,7,6,69,6099402,65,20408.5,20085.827586206895,2,40817.0
298,870,11,Hungarian GP,2012,webber,red_bull,11,8,4,69,6099961,41,19390.666666666668,20085.827586206895,3,58172.0
299,870,11,Hungarian GP,2012,massa,ferrari,7,9,2,69,6103853,54,19949.0,20085.827586206895,2,39898.0
300,870,11,Hungarian GP,2012,rosberg,mercedes,13,10,1,69,6116737,58,20492.0,20085.827586206895,2,40984.0
301,870,11,Hungarian GP,2012,hulkenberg,force_india,10,11,0,69,6122786,60,20671.5,20085.827586206895,2,41343.0
302,870,11,Hungarian GP,2012,resta,force_india,12,12,0,69,6128390,57,20406.0,20085.827586206895,2,40812.0
303,870,11,Hungarian GP,2012,maldonado,williams,8,13,0,69,6129109,63,17755.0,20085.827586206895,3,53265.0
304,870,11,Hungarian GP,2012,perez,sauber,14,14,0,69,6129997,65,20268.0,20085.827586206895,2,40536.0
305,871,13,Belgian GP,2012,button,mclaren,1,1,25,44,5348530,40,19668.0,21876.18918918919,1,19668.0
306,871,13,Belgian GP,2012,vettel,red_bull,10,2,18,44,5362154,39,20811.0,21876.18918918919,1,20811.0
307,871,13,Belgian GP,2012,raikkonen,lotus_f1,3,3,15,44,5373864,34,20336.0,21876.18918918919,2,40672.0
308,871,13,Belgian GP,2012,hulkenberg,force_india,11,4,12,44,5376373,40,21424.0,21876.18918918919,2,42848.0
309,871,13,Belgian GP,2012,massa,ferrari,14,5,10,44,5378375,30,20677.5,21876.18918918919,2,41355.0
310,871,13,Belgian GP,2012,webber,red_bull,12,6,8,44,5379774,42,20646.5,21876.18918918919,2,41293.0
311,871,13,Belgian GP,2012,michael_schumacher,mercedes,13,7,6,44,5401904,37,21249.5,21876.18918918919,2,42499.0
312,871,13,Belgian GP,2012,vergne,toro_rosso,15,8,4,44,5407395,31,20868.5,21876.18918918919,2,41737.0
313,871,13,Belgian GP,2012,ricciardo,toro_rosso,16,9,2,44,5411512,42,20673.5,21876.18918918919,2,41347.0
314,871,13,Belgian GP,2012,resta,force_india,9,10,1,44,5412313,28,21258.5,21876.18918918919,2,42517.0
315,871,13,Belgian GP,2012,rosberg,mercedes,23,11,0,44,5413641,39,20798.0,21876.18918918919,2,41596.0
316,871,13,Belgian GP,2012,bruno_senna,williams,17,12,0,44,5420059,43,21860.0,21876.18918918919,2,43720.0
317,871,13,Belgian GP,2012,kobayashi,sauber,2,13,0,44,5464649,26,23674.333333333332,21876.18918918919,3,71023.0
318,872,14,Italian GP,2012,hamilton,mclaren,1,1,25,53,4781221,52,20736.0,22618.064516129034,1,20736.0
319,872,14,Italian GP,2012,perez,sauber,12,2,18,53,4785577,53,22472.0,22618.064516129034,1,22472.0
320,872,14,Italian GP,2012,alonso,ferrari,10,3,15,53,4801815,44,21515.0,22618.064516129034,1,21515.0
321,872,14,Italian GP,2012,massa,ferrari,3,4,12,53,4810888,33,22161.0,22618.064516129034,1,22161.0
322,872,14,Italian GP,2012,raikkonen,lotus_f1,7,5,10,53,4812102,52,21730.0,22618.064516129034,1,21730.0
323,872,14,Italian GP,2012,michael_schumacher,mercedes,4,6,8,53,4812480,51,22278.5,22618.064516129034,2,44557.0
324,872,14,Italian GP,2012,rosberg,mercedes,6,7,6,53,4814771,53,22100.0,22618.064516129034,2,44200.0
325,872,14,Italian GP,2012,resta,force_india,9,8,4,53,4822278,51,22190.0,22618.064516129034,1,22190.0
326,872,14,Italian GP,2012,kobayashi,sauber,8,9,2,53,4825119,39,22874.0,22618.064516129034,1,22874.0
327,872,14,Italian GP,2012,bruno_senna,williams,13,10,1,53,4829365,52,22985.0,22618.064516129034,1,22985.0
328,872,14,Italian GP,2012,maldonado,williams,22,11,0,53,4829903,51,22392.0,22618.064516129034,2,44784.0
329,872,14,Italian GP,2012,ricciardo,toro_rosso,14,12,0,53,4831537,46,21720.0,22618.064516129034,1,21720.0
330,872,14,Italian GP,2012,ambrosio,lotus_f1,15,13,0,53,4857082,52,21962.0,22618.064516129034,1,21962.0
331,873,15,Singapore GP,2012,vettel,red_bull,3,1,25,59,7226144,50,30127.0,30731.574074074073,2,60254.0
332,873,15,Singapore GP,2012,button,mclaren,4,2,18,59,7235103,47,29840.5,30731.574074074073,2,59681.0
333,873,15,Singapore GP,2012,alonso,ferrari,5,3,15,59,7241371,53,29373.5,30731.574074074073,2,58747.0
334,873,15,Singapore GP,2012,resta,force_india,6,4,12,59,7245207,54,30527.5,30731.574074074073,2,61055.0
335,873,15,Singapore GP,2012,rosberg,mercedes,10,5,10,59,7260928,55,29616.5,30731.574074074073,2,59233.0
336,873,15,Singapore GP,2012,raikkonen,lotus_f1,12,6,8,59,7261903,53,29519.5,30731.574074074073,2,59039.0
337,873,15,Singapore GP,2012,grosjean,lotus_f1,8,7,6,59,7262842,56,31916.5,30731.574074074073,2,63833.0
338,873,15,Singapore GP,2012,massa,ferrari,13,8,4,59,7268973,47,30272.0,30731.574074074073,3,90816.0
339,873,15,Singapore GP,2012,ricciardo,toro_rosso,15,9,2,59,7271964,53,30390.5,30731.574074074073,2,60781.0
340,873,15,Singapore GP,2012,perez,sauber,14,10,1,59,7276763,51,30130.0,30731.574074074073,2,60260.0
341,873,15,Singapore GP,2012,webber,red_bull,7,11,0,59,7313319,53,29328.333333333332,30731.574074074073,3,87985.0
342,873,15,Singapore GP,2012,glock,marussia,20,12,0,59,7318062,30,31496.0,30731.574074074073,2,62992.0
343,873,15,Singapore GP,2012,kobayashi,sauber,17,13,0,59,7323285,52,32560.333333333332,30731.574074074073,3,97681.0
344,873,15,Singapore GP,2012,hulkenberg,force_india,11,14,0,59,7325557,52,31859.0,30731.574074074073,3,95577.0
345,873,15,Singapore GP,2012,kovalainen,caterham,19,15,0,59,7334111,48,30257.0,30731.574074074073,3,90771.0
346,873,15,Singapore GP,2012,pic,marussia,21,16,0,59,7359069,37,30740.5,30731.574074074073,2,61481.0
347,874,22,Japanese GP,2012,vettel,red_bull,1,1,25,53,5336242,52,20427.0,21888.71111111111,2,40854.0
348,874,22,Japanese GP,2012,massa,ferrari,10,2,18,53,5356881,50,20857.0,21888.71111111111,2,41714.0
349,874,22,Japanese GP,2012,kobayashi,sauber,3,3,15,53,5360780,52,20772.5,21888.71111111111,2,41545.0
350,874,22,Japanese GP,2012,button,mclaren,8,4,12,53,5361340,51,20666.0,21888.71111111111,2,41332.0
351,874,22,Japanese GP,2012,hamilton,mclaren,9,5,10,53,5382732,45,20471.0,21888.71111111111,2,40942.0
352,874,22,Japanese GP,2012,raikkonen,lotus_f1,7,6,8,53,5386666,49,21061.5,21888.71111111111,2,42123.0
353,874,22,Japanese GP,2012,hulkenberg,force_india,15,7,6,53,5387401,46,21347.5,21888.71111111111,2,42695.0
354,874,22,Japanese GP,2012,maldonado,williams,12,8,4,53,5388606,45,21239.5,21888.71111111111,2,42479.0
355,874,22,Japanese GP,2012,webber,red_bull,2,9,2,53,5390917,49,26576.5,21888.71111111111,2,53153.0
356,874,22,Japanese GP,2012,ricciardo,toro_rosso,14,10,1,53,5403161,50,21730.0,21888.71111111111,2,43460.0
357,874,22,Japanese GP,2012,michael_schumacher,mercedes,23,11,0,53,5404011,43,20511.0,21888.71111111111,2,41022.0
358,874,22,Japanese GP,2012,resta,force_india,11,12,0,53,5419702,48,21203.5,21888.71111111111,2,42407.0
359,874,22,Japanese GP,2012,vergne,toro_rosso,19,13,0,53,5424887,39,21979.5,21888.71111111111,2,43959.0
360,874,22,Japanese GP,2012,bruno_senna,williams,16,14,0,53,5424951,44,21191.0,21888.71111111111,4,84764.0
361,875,35,Korean GP,2012,vettel,red_bull,2,1,25,55,5788651,55,19815.5,21119.121951219513,2,39631.0
362,875,35,Korean GP,2012,webber,red_bull,1,2,18,55,5796882,54,19713.5,21119.121951219513,2,39427.0
363,875,35,Korean GP,2012,alonso,ferrari,4,3,15,55,5802595,52,20010.0,21119.121951219513,2,40020.0
364,875,35,Korean GP,2012,massa,ferrari,6,4,12,55,5808819,48,20731.0,21119.121951219513,2,41462.0
365,875,35,Korean GP,2012,raikkonen,lotus_f1,5,5,10,55,5825390,51,20611.5,21119.121951219513,2,41223.0
366,875,35,Korean GP,2012,hulkenberg,force_india,8,6,8,55,5833952,54,21553.5,21119.121951219513,2,43107.0
367,875,35,Korean GP,2012,grosjean,lotus_f1,7,7,6,55,5843463,44,21308.0,21119.121951219513,2,42616.0
368,875,35,Korean GP,2012,vergne,toro_rosso,16,8,4,55,5858240,48,21026.5,21119.121951219513,2,42053.0
369,875,35,Korean GP,2012,ricciardo,toro_rosso,21,9,2,55,5860438,45,20477.5,21119.121951219513,2,40955.0
370,875,35,Korean GP,2012,hamilton,mclaren,3,10,1,55,5868343,49,19954.0,21119.121951219513,3,59862.0
371,875,35,Korean GP,2012,perez,sauber,12,11,0,55,5868713,49,22587.5,21119.121951219513,2,45175.0
372,875,35,Korean GP,2012,resta,force_india,14,12,0,55,5873099,48,20511.5,21119.121951219513,2,41023.0
373,875,35,Korean GP,2012,michael_schumacher,mercedes,10,13,0,55,5877892,49,20181.5,21119.121951219513,2,40363.0
374,875,35,Korean GP,2012,maldonado,williams,15,14,0,55,5883575,55,21137.0,21119.121951219513,1,21137.0
375,875,35,Korean GP,2012,bruno_senna,williams,17,15,0,55,5885553,49,22349.5,21119.121951219513,2,44699.0
376,876,68,Indian GP,2012,vettel,red_bull,1,1,25,60,5470744,60,20707.0,22694.714285714286,1,20707.0
377,876,68,Indian GP,2012,alonso,ferrari,5,2,18,60,5480181,60,20800.0,22694.714285714286,1,20800.0
378,876,68,Indian GP,2012,webber,red_bull,2,3,15,60,5483961,59,20808.0,22694.714285714286,1,20808.0
379,876,68,Indian GP,2012,hamilton,mclaren,3,4,12,60,5484653,58,20852.0,22694.714285714286,1,20852.0
380,876,68,Indian GP,2012,button,mclaren,4,5,10,60,5497010,60,21509.0,22694.714285714286,1,21509.0
381,876,68,Indian GP,2012,massa,ferrari,6,6,8,60,5515418,59,21100.0,22694.714285714286,1,21100.0
382,876,68,Indian GP,2012,raikkonen,lotus_f1,7,7,6,60,5515971,54,21404.0,22694.714285714286,1,21404.0
383,876,68,Indian GP,2012,hulkenberg,force_india,12,8,4,60,5525742,60,21654.0,22694.714285714286,1,21654.0
384,876,68,Indian GP,2012,grosjean,lotus_f1,11,9,2,60,5526847,57,20976.0,22694.714285714286,1,20976.0
385,876,68,Indian GP,2012,bruno_senna,williams,13,10,1,60,5545719,60,22047.0,22694.714285714286,1,22047.0
386,876,68,Indian GP,2012,rosberg,mercedes,10,11,0,60,5552438,59,21490.0,22694.714285714286,1,21490.0
387,876,68,Indian GP,2012,resta,force_india,16,12,0,60,5553559,59,23948.0,22694.714285714286,1,23948.0
388,876,68,Indian GP,2012,ricciardo,toro_rosso,15,13,0,60,5556808,57,22637.0,22694.714285714286,1,22637.0
389,876,68,Indian GP,2012,kobayashi,sauber,17,14,0,60,5557239,51,22726.0,22694.714285714286,1,22726.0
390,877,24,Abu Dhabi GP,2012,raikkonen,lotus_f1,4,1,25,55,6358667,50,20278.0,21959.566666666666,1,20278.0
391,877,24,Abu Dhabi GP,2012,alonso,ferrari,6,2,18,55,6359519,53,19368.0,21959.566666666666,1,19368.0
392,877,24,Abu Dhabi GP,2012,vettel,red_bull,24,3,15,55,6362830,54,22440.0,21959.566666666666,2,44880.0
393,877,24,Abu Dhabi GP,2012,button,mclaren,5,4,12,55,6366454,50,19455.0,21959.566666666666,1,19455.0
394,877,24,Abu Dhabi GP,2012,maldonado,williams,3,5,10,55,6371674,55,20723.0,21959.566666666666,1,20723.0
395,877,24,Abu Dhabi GP,2012,kobayashi,sauber,15,6,8,55,6378743,55,19529.0,21959.566666666666,1,19529.0
396,877,24,Abu Dhabi GP,2012,massa,ferrari,8,7,6,55,6381563,53,19585.0,21959.566666666666,1,19585.0
397,877,24,Abu Dhabi GP,2012,bruno_senna,williams,14,8,4,55,6382209,49,22587.0,21959.566666666666,1,22587.0
398,877,24,Abu Dhabi GP,2012,resta,force_india,12,9,2,55,6382827,53,22254.666666666668,21959.566666666666,3,66764.0
399,877,24,Abu Dhabi GP,2012,ricciardo,toro_rosso,16,10,1,55,6386130,53,20676.5,21959.566666666666,2,41353.0
400,877,24,Abu Dhabi GP,2012,michael_schumacher,mercedes,13,11,0,55,6386742,51,20485.5,21959.566666666666,2,40971.0
401,877,24,Abu Dhabi GP,2012,vergne,toro_rosso,17,12,0,55,6393573,53,20102.0,21959.566666666666,2,40204.0
402,877,24,Abu Dhabi GP,2012,kovalainen,caterham,18,13,0,55,6406431,51,23032.0,21959.566666666666,1,23032.0
403,877,24,Abu Dhabi GP,2012,glock,marussia,21,14,0,55,6415140,54,19884.0,21959.566666666666,1,19884.0
404,877,24,Abu Dhabi GP,2012,perez,sauber,11,15,0,55,6415435,54,26591.666666666668,21959.566666666666,3,79775.0
405,877,24,Abu Dhabi GP,2012,petrov,caterham,20,16,0,55,6423262,50,20769.0,21959.566666666666,1,20769.0
406,877,24,Abu Dhabi GP,2012,rosa,hrt,22,17,0,55,6430445,47,22272.0,21959.566666666666,1,22272.0
407,878,69,United States GP,2012,hamilton,mclaren,2,1,25,56,5755269,55,20814.0,22526.416666666668,1,20814.0
408,878,69,United States GP,2012,vettel,red_bull,1,2,18,56,5755944,56,20904.0,22526.416666666668,1,20904.0
409,878,69,United States GP,2012,alonso,ferrari,7,3,15,56,5794498,56,24439.0,22526.416666666668,1,24439.0
410,878,69,United States GP,2012,massa,ferrari,11,4,12,56,5801282,56,21520.0,22526.416666666668,1,21520.0
411,878,69,United States GP,2012,button,mclaren,12,5,10,56,5811701,54,21445.0,22526.416666666668,1,21445.0
412,878,69,United States GP,2012,raikkonen,lotus_f1,4,6,8,56,5819694,56,24840.0,22526.416666666668,1,24840.0
413,878,69,United States GP,2012,grosjean,lotus_f1,8,7,6,56,5825582,55,21190.0,22526.416666666668,1,21190.0
414,878,69,United States GP,2012,hulkenberg,force_india,6,8,4,56,5829061,53,22099.0,22526.416666666668,1,22099.0
415,878,69,United States GP,2012,maldonado,williams,9,9,2,56,5829794,53,22342.0,22526.416666666668,1,22342.0
416,878,69,United States GP,2012,bruno_senna,williams,10,10,1,56,5830402,53,22143.0,22526.416666666668,1,22143.0
417,878,69,United States GP,2012,perez,sauber,15,11,0,56,5839610,53,22079.0,22526.416666666668,1,22079.0
418,878,69,United States GP,2012,ricciardo,toro_rosso,18,12,0,56,5840140,53,22651.0,22526.416666666668,1,22651.0
419,878,69,United States GP,2012,rosberg,mercedes,17,13,0,56,5840779,51,21346.0,22526.416666666668,1,21346.0
420,879,18,Brazilian GP,2012,button,mclaren,2,1,25,71,6322656,37,21503.0,23566.323529411766,2,43006.0
421,879,18,Brazilian GP,2012,alonso,ferrari,7,2,18,71,6325410,36,22444.666666666668,23566.323529411766,3,67334.0
422,879,18,Brazilian GP,2012,massa,ferrari,5,3,15,71,6326271,37,22234.333333333332,23566.323529411766,3,66703.0
423,879,18,Brazilian GP,2012,webber,red_bull,3,4,12,71,6327592,39,21788.333333333332,23566.323529411766,3,65365.0
424,879,18,Brazilian GP,2012,hulkenberg,force_india,6,5,10,71,6328364,38,19241.666666666668,23566.323529411766,3,57725.0
425,879,18,Brazilian GP,2012,vettel,red_bull,4,6,8,71,6332109,36,23300.25,23566.323529411766,4,93201.0
426,879,18,Brazilian GP,2012,michael_schumacher,mercedes,13,7,6,71,6334563,37,23134.0,23566.323529411766,4,92536.0
427,879,18,Brazilian GP,2012,vergne,toro_rosso,17,8,4,71,6351309,39,22925.25,23566.323529411766,4,91701.0
428,879,18,Brazilian GP,2012,kobayashi,sauber,14,9,2,71,6353906,35,28114.333333333332,23566.323529411766,3,84343.0
429,880,1,Australian GP,2013,raikkonen,lotus_f1,7,1,25,58,5403225,56,22445.0,23119.905660377357,2,44890.0
430,880,1,Australian GP,2013,alonso,ferrari,5,2,18,58,5415676,53,21700.666666666668,23119.905660377357,3,65102.0
431,880,1,Australian GP,2013,vettel,red_bull,1,3,15,58,5425571,42,22035.666666666668,23119.905660377357,3,66107.0
432,880,1,Australian GP,2013,massa,ferrari,4,4,12,58,5436802,38,21591.333333333332,23119.905660377357,3,64774.0
433,880,1,Australian GP,2013,hamilton,mercedes,3,5,10,58,5448786,45,21982.666666666668,23119.905660377357,3,65948.0
434,880,1,Australian GP,2013,webber,red_bull,2,6,8,58,5450025,45,22490.666666666668,23119.905660377357,3,67472.0
